timestamp,region,temperature_C,energy_usage_kWh,humidity,weather_condition
02/09/2024 20:00,Cardiff,10.84,304.49,53.3,Foggy
02/09/2024 21:00,Cardiff,11.51,327.59,56.7,Windy
02/09/2024 22:00,Cardiff,10.1,324.43,88,Sunny
02/09/2024 23:00,Cardiff,10.7,346.03,83.1,Sunny
03/09/2024 00:00,Cardiff,8.94,338.36,57.3,Rainy
03/09/2024 01:00,Cardiff,9.95,342.09,72.6,Cloudy
03/09/2024 02:00,Cardiff,11.4,375.12,49.1,Foggy
03/09/2024 03:00,Cardiff,9.05,397.81,65.9,Rainy
03/09/2024 04:00,Cardiff,10.89,360.13,73,Rainy
03/09/2024 05:00,Cardiff,9.17,375.07,70.9,Rainy
03/09/2024 06:00,Cardiff,8.68,402.75,72.4,Sunny
03/09/2024 07:00,Cardiff,9.59,392.29,86,Windy
03/09/2024 08:00,Cardiff,10.01,365.61,77.3,Foggy
03/09/2024 09:00,Cardiff,10.46,372.73,71.3,Rainy
03/09/2024 10:00,Cardiff,9.85,359.5,67.4,Rainy
03/09/2024 11:00,Cardiff,10.93,337.5,51.5,Rainy
03/09/2024 12:00,Cardiff,12.03,348.76,46.3,Rainy
03/09/2024 13:00,Cardiff,10.14,344.27,62.4,Rainy
03/09/2024 14:00,Cardiff,9.9,309.58,66.8,Windy
03/09/2024 15:00,Cardiff,10.57,321.16,85.5,Windy
03/09/2024 16:00,Cardiff,10.82,316.41,62.7,Rainy
03/09/2024 17:00,Cardiff,9.46,306.17,35.3,Cloudy
03/09/2024 18:00,Cardiff,10.91,304.73,68.2,Foggy
03/09/2024 19:00,Cardiff,11.25,299.91,35.8,Rainy
03/09/2024 20:00,Cardiff,10.06,344.03,38.3,Windy
03/09/2024 21:00,Cardiff,10.48,349.12,49.7,Windy
03/09/2024 22:00,Cardiff,11.26,277.08,39.8,Snowy
03/09/2024 23:00,Cardiff,9.45,373.48,56.7,Rainy
04/09/2024 00:00,Cardiff,9.29,353.39,79.4,Foggy
04/09/2024 01:00,Cardiff,11.03,382.51,32.1,Windy
04/09/2024 02:00,Cardiff,9.56,377.38,32.3,Foggy
04/09/2024 03:00,Cardiff,10.88,346.26,62,Foggy
04/09/2024 04:00,Cardiff,10.97,394.52,88.5,Cloudy
04/09/2024 05:00,Cardiff,10.08,394.59,50.3,Rainy
04/09/2024 06:00,Cardiff,11.17,367.49,50.3,Rainy
04/09/2024 07:00,Cardiff,11.24,418.87,49.3,Windy
04/09/2024 08:00,Cardiff,12.37,373.17,39.8,Windy
04/09/2024 09:00,Cardiff,11.17,368.32,47.7,Cloudy
04/09/2024 10:00,Cardiff,8.81,361.27,79.4,Foggy
04/09/2024 11:00,Cardiff,10.36,349.02,34.8,Windy
04/09/2024 12:00,Cardiff,9.03,355.67,74.6,Cloudy
04/09/2024 13:00,Cardiff,12.27,330.66,77.9,Foggy
04/09/2024 14:00,Cardiff,10.26,327.92,74.8,Cloudy
04/09/2024 15:00,Cardiff,10.75,320.94,73.3,Windy
04/09/2024 16:00,Cardiff,10.29,337.28,62.2,Cloudy
04/09/2024 17:00,Cardiff,11.15,348.46,69.6,Snowy
04/09/2024 18:00,Cardiff,9.69,299.02,84.9,Rainy
04/09/2024 19:00,Cardiff,8.04,306.53,56.5,Snowy
04/09/2024 20:00,Cardiff,9.35,319,87.7,Snowy
04/09/2024 21:00,Cardiff,9.8,277.9,72.9,Rainy
04/09/2024 22:00,Cardiff,8.42,312.23,81.8,Windy
04/09/2024 23:00,Cardiff,9.72,381.8,36.1,Foggy
05/09/2024 00:00,Cardiff,9.82,345.54,83.2,Foggy
05/09/2024 01:00,Cardiff,9.37,338.64,36.8,Snowy
05/09/2024 02:00,Cardiff,10.44,385.08,64.6,Rainy
05/09/2024 03:00,Cardiff,11.85,379.94,61.5,Foggy
05/09/2024 04:00,Cardiff,9.41,380.36,33.7,Sunny
05/09/2024 05:00,Cardiff,10.67,392.16,85.3,Cloudy
05/09/2024 06:00,Cardiff,10.01,385.01,80.3,Foggy
05/09/2024 07:00,Cardiff,10.26,363.03,34.8,Cloudy
05/09/2024 08:00,Cardiff,7.76,375.24,82.5,Rainy
05/09/2024 09:00,Cardiff,10.62,339.67,31.3,Windy
05/09/2024 10:00,Cardiff,9.13,315.55,44.4,Rainy
05/09/2024 11:00,Cardiff,9.16,324.16,80.2,Sunny
05/09/2024 12:00,Cardiff,7.22,325.24,78.9,Rainy
05/09/2024 13:00,Cardiff,9.3,326.94,77.4,Sunny
05/09/2024 14:00,Cardiff,9.32,324.53,81.5,Rainy
05/09/2024 15:00,Cardiff,11.49,307.79,42.7,Snowy
05/09/2024 16:00,Cardiff,11.28,347.75,89.1,Rainy
05/09/2024 17:00,Cardiff,9.39,285.18,74.8,Windy
05/09/2024 18:00,Cardiff,10.18,341.64,62.7,Windy
05/09/2024 19:00,Cardiff,7.22,305.62,75.9,Rainy
05/09/2024 20:00,Cardiff,9.94,348.76,34.5,Foggy
05/09/2024 21:00,Cardiff,7.99,327.53,83.8,Rainy
05/09/2024 22:00,Cardiff,10.52,309.83,31,Windy
05/09/2024 23:00,Cardiff,10.05,341.6,53.4,Snowy
06/09/2024 00:00,Cardiff,10.84,369.96,48.7,Rainy
06/09/2024 01:00,Cardiff,9.97,356.37,62,Sunny
06/09/2024 02:00,Cardiff,8.36,362.13,71.2,Cloudy
06/09/2024 03:00,Cardiff,9.69,350.57,41.8,Sunny
06/09/2024 04:00,Cardiff,10.49,380.24,51.5,Cloudy
06/09/2024 05:00,Cardiff,9.91,387.6,56.4,Windy
06/09/2024 06:00,Cardiff,8.75,348.52,75.2,Sunny
06/09/2024 07:00,Cardiff,10.22,347.17,42.9,Sunny
06/09/2024 08:00,Cardiff,11.69,371.01,69.8,Foggy
06/09/2024 09:00,Cardiff,9.43,385.95,58.9,Rainy
06/09/2024 10:00,Cardiff,9.96,395.55,43.6,Foggy
06/09/2024 11:00,Cardiff,10.62,354.3,32.8,Sunny
06/09/2024 12:00,Cardiff,9.12,368.53,69.7,Sunny
06/09/2024 13:00,Cardiff,8.51,333,30.7,Rainy
06/09/2024 14:00,Cardiff,9.57,318.83,48.3,Cloudy
06/09/2024 15:00,Cardiff,12.2,352.85,76.6,Windy
06/09/2024 16:00,Cardiff,10.51,367.39,48.6,Rainy
06/09/2024 17:00,Cardiff,10.85,315.79,69.3,Cloudy
06/09/2024 18:00,Cardiff,9.26,288.13,47,Snowy
06/09/2024 19:00,Cardiff,8.92,312.02,84.2,Sunny
06/09/2024 20:00,Cardiff,8.42,283.03,87.9,Cloudy
06/09/2024 21:00,Cardiff,10.77,290.91,40.7,Windy
06/09/2024 22:00,Cardiff,9.58,343.95,33.8,Rainy
06/09/2024 23:00,Cardiff,9.56,316.87,74.8,Snowy
07/09/2024 00:00,Cardiff,10.32,322.55,89.1,Snowy
07/09/2024 01:00,Cardiff,10.52,344.77,81.9,Rainy
07/09/2024 02:00,Cardiff,10.07,365.47,65.6,Foggy
07/09/2024 03:00,Cardiff,10.76,357.09,47.8,Snowy
07/09/2024 04:00,Cardiff,10.06,357.05,66.1,Rainy
07/09/2024 05:00,Cardiff,8.35,382.27,63.7,Foggy
07/09/2024 06:00,Cardiff,10.24,389.53,36.1,Sunny
07/09/2024 07:00,Cardiff,9.94,376.5,57.6,Windy
07/09/2024 08:00,Cardiff,10.6,357.64,73.1,Cloudy
07/09/2024 09:00,Cardiff,8.47,378.34,41.3,Rainy
07/09/2024 10:00,Cardiff,8.91,342.21,76.9,Snowy
07/09/2024 11:00,Cardiff,10.11,371.8,58.3,Rainy
07/09/2024 12:00,Cardiff,9.62,309.4,85.9,Windy
07/09/2024 13:00,Cardiff,11.64,354.74,64.4,Rainy
07/09/2024 14:00,Cardiff,7.24,292.34,34.6,Sunny
07/09/2024 15:00,Cardiff,9.69,329.29,82.2,Rainy
07/09/2024 16:00,Cardiff,8.78,316,64.3,Sunny
07/09/2024 17:00,Cardiff,10.2,323.33,68.5,Windy
07/09/2024 18:00,Cardiff,8.48,349.86,88.3,Sunny
07/09/2024 19:00,Cardiff,11.08,327.84,69.1,Cloudy
07/09/2024 20:00,Cardiff,8.54,336.59,80.6,Cloudy
07/09/2024 21:00,Cardiff,8.57,332.96,60.1,Foggy
07/09/2024 22:00,Cardiff,9.83,342.39,77.9,Foggy
07/09/2024 23:00,Cardiff,9.05,360.89,85.6,Cloudy
08/09/2024 00:00,Cardiff,9.63,327.57,46.7,Cloudy
08/09/2024 01:00,Cardiff,10,359.62,56.8,Foggy
08/09/2024 02:00,Cardiff,10.18,348.1,34.1,Windy
08/09/2024 03:00,Cardiff,9.04,370.97,31.2,Sunny
08/09/2024 04:00,Cardiff,8.71,357.92,64.5,Windy
08/09/2024 05:00,Cardiff,8.02,375.73,37.1,Rainy
08/09/2024 06:00,Cardiff,8.66,363.48,75.1,Snowy
08/09/2024 07:00,Cardiff,8.71,347.22,42.9,Rainy
08/09/2024 08:00,Cardiff,8.74,375.56,80.4,Sunny
08/09/2024 09:00,Cardiff,8.65,337.54,54.2,Cloudy
08/09/2024 10:00,Cardiff,10.23,353.91,88.2,Cloudy
08/09/2024 11:00,Cardiff,9.15,333.16,49.1,Snowy
08/09/2024 12:00,Cardiff,8.41,344.86,71.6,Sunny
08/09/2024 13:00,Cardiff,7.27,296.03,38,Windy
08/09/2024 14:00,Cardiff,9.74,331.76,33.4,Snowy
08/09/2024 15:00,Cardiff,8.39,310.81,89.7,Rainy
08/09/2024 16:00,Cardiff,8.68,286.45,67.6,Snowy
08/09/2024 17:00,Cardiff,9.02,302.7,32,Foggy
08/09/2024 18:00,Cardiff,10.37,283.35,61.6,Sunny
08/09/2024 19:00,Cardiff,11.9,286.53,50.8,Windy
08/09/2024 20:00,Cardiff,9.8,313.81,75.5,Cloudy
08/09/2024 21:00,Cardiff,11.84,333.9,81.6,Cloudy
08/09/2024 22:00,Cardiff,9.96,350.38,88.4,Snowy
08/09/2024 23:00,Cardiff,9.15,323.28,50.6,Snowy
09/09/2024 00:00,Cardiff,9.67,334.11,31.4,Cloudy
09/09/2024 01:00,Cardiff,9,369.83,78.2,Cloudy
09/09/2024 02:00,Cardiff,7.75,360.38,75.9,Windy
09/09/2024 03:00,Cardiff,8.96,360.07,47.9,Snowy
09/09/2024 04:00,Cardiff,9.64,341.32,34.4,Rainy
09/09/2024 05:00,Cardiff,8.27,365.72,55.6,Snowy
09/09/2024 06:00,Cardiff,7.8,399.47,80.6,Windy
09/09/2024 07:00,Cardiff,8.48,414.9,76.1,Foggy
09/09/2024 08:00,Cardiff,8.64,355.55,70.8,Snowy
09/09/2024 09:00,Cardiff,9.93,348.01,32.5,Cloudy
09/09/2024 10:00,Cardiff,6.24,369.39,84.5,Windy
09/09/2024 11:00,Cardiff,10.86,318.09,73.6,Foggy
09/09/2024 12:00,Cardiff,9.55,364.02,83.8,Foggy
09/09/2024 13:00,Cardiff,9.27,358.96,59.8,Snowy
09/09/2024 14:00,Cardiff,8.95,308.31,56,Sunny
09/09/2024 15:00,Cardiff,8.24,327.37,78.1,Cloudy
09/09/2024 16:00,Cardiff,8.91,304.78,84.3,Windy
09/09/2024 17:00,Cardiff,9.94,334.03,41.2,Rainy
09/09/2024 18:00,Cardiff,8.85,285.75,39.8,Sunny
09/09/2024 19:00,Cardiff,10.28,346.46,57.1,Rainy
09/09/2024 20:00,Cardiff,7.91,301.07,62.4,Rainy
09/09/2024 21:00,Cardiff,11.05,312.98,40.7,Rainy
09/09/2024 22:00,Cardiff,11.16,321.9,85.3,Rainy
09/09/2024 23:00,Cardiff,9.52,307.46,42.7,Cloudy
10/09/2024 00:00,Cardiff,6.87,336.55,72,Cloudy
10/09/2024 01:00,Cardiff,9.18,363.41,49.2,Cloudy
10/09/2024 02:00,Cardiff,10.42,351.84,57.6,Foggy
10/09/2024 03:00,Cardiff,9.3,364.52,37.1,Foggy
10/09/2024 04:00,Cardiff,8.1,375.15,43.6,Snowy
10/09/2024 05:00,Cardiff,10.78,392.76,58.7,Cloudy
10/09/2024 06:00,Cardiff,9.43,362.6,53.5,Windy
10/09/2024 07:00,Cardiff,8.48,378.48,74.5,Snowy
10/09/2024 08:00,Cardiff,9.52,368.39,88,Sunny
10/09/2024 09:00,Cardiff,8.96,343.39,69.9,Cloudy
10/09/2024 10:00,Cardiff,8.65,362.98,41.1,Snowy
10/09/2024 11:00,Cardiff,9.18,376.76,70.3,Windy
10/09/2024 12:00,Cardiff,8.09,336.58,43,Snowy
10/09/2024 13:00,Cardiff,10.79,308.42,83.5,Rainy
10/09/2024 14:00,Cardiff,8.76,357.08,46.8,Windy
10/09/2024 15:00,Cardiff,10.68,316.98,88.8,Sunny
10/09/2024 16:00,Cardiff,8.07,307.02,41.6,Cloudy
10/09/2024 17:00,Cardiff,9.01,308.32,76.6,Foggy
10/09/2024 18:00,Cardiff,10.42,294.88,43.6,Cloudy
10/09/2024 19:00,Cardiff,9.45,308.64,57.9,Sunny
10/09/2024 20:00,Cardiff,9.11,317.13,85.4,Foggy
10/09/2024 21:00,Cardiff,8.43,337.58,85,Snowy
10/09/2024 22:00,Cardiff,9.55,336.22,55.2,Sunny
10/09/2024 23:00,Cardiff,8.18,365.72,58.6,Foggy
11/09/2024 00:00,Cardiff,9.02,333.84,85.4,Rainy
11/09/2024 01:00,Cardiff,7.89,337.63,86.1,Rainy
11/09/2024 02:00,Cardiff,8.63,295.9,53.3,Cloudy
11/09/2024 03:00,Cardiff,10.46,379.12,62.7,Foggy
11/09/2024 04:00,Cardiff,10.02,368.33,42.3,Foggy
11/09/2024 05:00,Cardiff,9.89,388.48,41.2,Windy
11/09/2024 06:00,Cardiff,9.14,369.26,37,Foggy
11/09/2024 07:00,Cardiff,9.3,387.21,75.7,Snowy
11/09/2024 08:00,Cardiff,9.52,368.07,60.3,Rainy
11/09/2024 09:00,Cardiff,8.35,367.71,39.4,Snowy
11/09/2024 10:00,Cardiff,9.11,377,69,Sunny
11/09/2024 11:00,Cardiff,7.77,326.22,63.7,Rainy
11/09/2024 12:00,Cardiff,8.59,336.89,60.5,Rainy
11/09/2024 13:00,Cardiff,8.6,373.35,63,Windy
11/09/2024 14:00,Cardiff,10.4,336.83,32.1,Windy
11/09/2024 15:00,Cardiff,8.19,330.72,59.2,Windy
11/09/2024 16:00,Cardiff,8.43,316.25,51.5,Cloudy
11/09/2024 17:00,Cardiff,8.8,294.7,82.1,Rainy
11/09/2024 18:00,Cardiff,6.95,274.61,86.1,Rainy
11/09/2024 19:00,Cardiff,9.44,311.18,56.2,Sunny
11/09/2024 20:00,Cardiff,9.78,323.64,50.7,Cloudy
11/09/2024 21:00,Cardiff,10.78,321.08,50.3,Snowy
11/09/2024 22:00,Cardiff,8.68,303.56,75,Rainy
11/09/2024 23:00,Cardiff,8.98,341.65,62.9,Foggy
12/09/2024 00:00,Cardiff,8.38,348.97,53.7,Cloudy
12/09/2024 01:00,Cardiff,8.74,378.31,48,Snowy
12/09/2024 02:00,Cardiff,8.65,358.34,35.3,Foggy
12/09/2024 03:00,Cardiff,9.06,400.11,71.7,Sunny
12/09/2024 04:00,Cardiff,8.65,360,40.8,Windy
12/09/2024 05:00,Cardiff,8.9,368.88,38.3,Snowy
12/09/2024 06:00,Cardiff,7.35,389.56,64.1,Rainy
12/09/2024 07:00,Cardiff,7,354.69,45.9,Sunny
12/09/2024 08:00,Cardiff,8.15,389.23,62.3,Rainy
12/09/2024 09:00,Cardiff,9.11,394.48,37.6,Rainy
12/09/2024 10:00,Cardiff,9.1,353.71,69.2,Cloudy
12/09/2024 11:00,Cardiff,7,343.26,70.1,Snowy
12/09/2024 12:00,Cardiff,9.26,316.58,87.2,Cloudy
12/09/2024 13:00,Cardiff,9.11,335.28,35.5,Cloudy
12/09/2024 14:00,Cardiff,8.49,320.64,50.8,Snowy
12/09/2024 15:00,Cardiff,8.1,290.44,41,Windy
12/09/2024 16:00,Cardiff,5.69,333.91,61.3,Snowy
12/09/2024 17:00,Cardiff,8.85,318.74,88.5,Sunny
12/09/2024 18:00,Cardiff,9.04,313.99,42.5,Cloudy
12/09/2024 19:00,Cardiff,10.97,315.14,36.5,Sunny
12/09/2024 20:00,Cardiff,9.71,295.99,63,Foggy
12/09/2024 21:00,Cardiff,9.04,358.32,58.8,Rainy
12/09/2024 22:00,Cardiff,9.08,317.45,53.6,Sunny
12/09/2024 23:00,Cardiff,8.61,295.97,45.6,Foggy
13/09/2024 00:00,Cardiff,7.57,351.79,67.6,Cloudy
13/09/2024 01:00,Cardiff,9.07,358.3,46.4,Rainy
13/09/2024 02:00,Cardiff,7.75,362.23,63.6,Sunny
13/09/2024 03:00,Cardiff,9.86,332.31,58.7,Cloudy
13/09/2024 04:00,Cardiff,8.19,362.25,59.1,Rainy
13/09/2024 05:00,Cardiff,8.75,352.34,48,Rainy
13/09/2024 06:00,Cardiff,7.57,386.05,86.4,Snowy
13/09/2024 07:00,Cardiff,8.01,388,76.7,Foggy
13/09/2024 08:00,Cardiff,8.83,387.53,65.1,Windy
13/09/2024 09:00,Cardiff,7.44,392.19,69.5,Snowy
13/09/2024 10:00,Cardiff,8.79,377.07,34.6,Rainy
13/09/2024 11:00,Cardiff,7.06,346.41,88.1,Windy
13/09/2024 12:00,Cardiff,8.49,349.96,31.1,Windy
13/09/2024 13:00,Cardiff,9.7,325.04,34,Windy
13/09/2024 14:00,Cardiff,7.03,283.82,62.2,Snowy
13/09/2024 15:00,Cardiff,8.14,330.21,81.2,Sunny
13/09/2024 16:00,Cardiff,8.94,310.59,89.9,Windy
13/09/2024 17:00,Cardiff,9.17,343.99,87.2,Windy
13/09/2024 18:00,Cardiff,10.26,331.93,40.7,Sunny
13/09/2024 19:00,Cardiff,9.18,295,59.2,Windy
13/09/2024 20:00,Cardiff,10.43,335.48,64.1,Rainy
13/09/2024 21:00,Cardiff,8.66,295.08,55.1,Sunny
13/09/2024 22:00,Cardiff,9.18,342.28,33.3,Sunny
13/09/2024 23:00,Cardiff,8.51,302.22,54.6,Sunny
14/09/2024 00:00,Cardiff,7.83,348.82,62.4,Foggy
14/09/2024 01:00,Cardiff,9.5,349.93,77.7,Sunny
14/09/2024 02:00,Cardiff,7.54,313.68,70.2,Rainy
14/09/2024 03:00,Cardiff,10.24,364.89,56.3,Rainy
14/09/2024 04:00,Cardiff,7.55,332.94,72.9,Sunny
14/09/2024 05:00,Cardiff,7.79,403.99,47,Snowy
14/09/2024 06:00,Cardiff,7.04,392.27,85.2,Sunny
14/09/2024 07:00,Cardiff,7.35,374.06,87.1,Snowy
14/09/2024 08:00,Cardiff,9.19,343.9,49.8,Foggy
14/09/2024 09:00,Cardiff,9.15,370.62,72.2,Foggy
14/09/2024 10:00,Cardiff,8.59,356.35,69.9,Sunny
14/09/2024 11:00,Cardiff,8.9,345.88,80.5,Rainy
14/09/2024 12:00,Cardiff,6.75,338.3,58.2,Sunny
14/09/2024 13:00,Cardiff,10.18,328.06,88.1,Snowy
14/09/2024 14:00,Cardiff,8.16,299.31,54.2,Cloudy
14/09/2024 15:00,Cardiff,10.93,280.77,38.7,Foggy
14/09/2024 16:00,Cardiff,8.18,300.32,34.2,Windy
14/09/2024 17:00,Cardiff,7.82,289.62,42.6,Sunny
14/09/2024 18:00,Cardiff,8.29,290.54,76.3,Windy
14/09/2024 19:00,Cardiff,7.2,255.77,49.8,Snowy
14/09/2024 20:00,Cardiff,7.16,316.27,61.9,Sunny
14/09/2024 21:00,Cardiff,9.69,298.74,54.3,Foggy
14/09/2024 22:00,Cardiff,8.89,319.33,49.1,Snowy
14/09/2024 23:00,Cardiff,7.72,323.89,36.8,Sunny
15/09/2024 00:00,Cardiff,7.12,323.04,44,Rainy
15/09/2024 01:00,Cardiff,7.55,348.61,38,Rainy
15/09/2024 02:00,Cardiff,6.94,359.53,47.6,Windy
15/09/2024 03:00,Cardiff,7.44,372.31,34.3,Rainy
15/09/2024 04:00,Cardiff,9.06,373.81,81.5,Foggy
15/09/2024 05:00,Cardiff,5.73,361.89,72.7,Windy
15/09/2024 06:00,Cardiff,7.5,372.97,37.5,Cloudy
15/09/2024 07:00,Cardiff,7.57,369.78,66.9,Cloudy
15/09/2024 08:00,Cardiff,8.08,385.69,68.5,Sunny
15/09/2024 09:00,Cardiff,7.65,318.78,59.1,Cloudy
15/09/2024 10:00,Cardiff,8.78,357.88,32.8,Snowy
15/09/2024 11:00,Cardiff,7.33,329.43,74.9,Snowy
15/09/2024 12:00,Cardiff,8.21,331.02,73.9,Rainy
15/09/2024 13:00,Cardiff,9.98,348.85,69.7,Rainy
15/09/2024 14:00,Cardiff,8.31,343.14,55.6,Rainy
15/09/2024 15:00,Cardiff,8.26,304.92,77.3,Foggy
15/09/2024 16:00,Cardiff,7.05,331.85,85.2,Sunny
15/09/2024 17:00,Cardiff,7.43,329.21,45.2,Sunny
15/09/2024 18:00,Cardiff,8.8,311.27,80.3,Windy
15/09/2024 19:00,Cardiff,8.56,298.8,78.5,Windy
15/09/2024 20:00,Cardiff,8.07,305.13,77,Cloudy
15/09/2024 21:00,Cardiff,8.11,295.92,36.1,Rainy
15/09/2024 22:00,Cardiff,8.57,346.17,30.8,Windy
15/09/2024 23:00,Cardiff,8.25,361.45,76,Rainy
16/09/2024 00:00,Cardiff,9.1,370.1,51,Cloudy
16/09/2024 01:00,Cardiff,7.56,325.6,44.2,Cloudy
16/09/2024 02:00,Cardiff,9.02,377.8,54.9,Snowy
16/09/2024 03:00,Cardiff,8.2,336.57,32.2,Rainy
16/09/2024 04:00,Cardiff,8.14,362.54,89.7,Sunny
16/09/2024 05:00,Cardiff,8.84,387.77,78.9,Snowy
16/09/2024 06:00,Cardiff,7.55,358.44,50.1,Rainy
16/09/2024 07:00,Cardiff,7.02,362.36,71.5,Snowy
16/09/2024 08:00,Cardiff,8.01,365.01,39.9,Sunny
16/09/2024 09:00,Cardiff,6.23,391.72,53.3,Windy
16/09/2024 10:00,Cardiff,6.53,338.11,34.7,Foggy
16/09/2024 11:00,Cardiff,7.58,335.15,38,Windy
16/09/2024 12:00,Cardiff,7.64,340.71,89.7,Cloudy
16/09/2024 13:00,Cardiff,7.82,306.97,87.4,Sunny
16/09/2024 14:00,Cardiff,7.43,313.06,52.4,Cloudy
16/09/2024 15:00,Cardiff,6.68,285.93,39.3,Foggy
16/09/2024 16:00,Cardiff,7.34,302.54,69.5,Windy
16/09/2024 17:00,Cardiff,10.62,323.23,74.1,Sunny
16/09/2024 18:00,Cardiff,8.8,298.14,51.7,Foggy
16/09/2024 19:00,Cardiff,9.96,315.14,59.2,Foggy
16/09/2024 20:00,Cardiff,8.42,318.64,57.1,Windy
16/09/2024 21:00,Cardiff,8.84,321.17,77.6,Foggy
16/09/2024 22:00,Cardiff,8.18,342.5,86,Rainy
16/09/2024 23:00,Cardiff,7.87,287.47,85.2,Snowy
17/09/2024 00:00,Cardiff,8.04,298.4,36.9,Sunny
17/09/2024 01:00,Cardiff,7.41,355.53,62.6,Snowy
17/09/2024 02:00,Cardiff,8.09,344.55,38.4,Cloudy
17/09/2024 03:00,Cardiff,6.05,340.41,86.4,Sunny
17/09/2024 04:00,Cardiff,5.53,340.8,40.8,Sunny
17/09/2024 05:00,Cardiff,6.91,369.05,77.9,Cloudy
17/09/2024 06:00,Cardiff,8.31,365.28,57.8,Sunny
17/09/2024 07:00,Cardiff,8.05,369.17,37.5,Sunny
17/09/2024 08:00,Cardiff,9.83,340.61,42.9,Sunny
17/09/2024 09:00,Cardiff,9.84,347.6,34.8,Cloudy
17/09/2024 10:00,Cardiff,8.35,341.88,33,Cloudy
17/09/2024 11:00,Cardiff,7.11,350.83,38.6,Foggy
17/09/2024 12:00,Cardiff,6.67,336.94,74.8,Windy
17/09/2024 13:00,Cardiff,7.97,286.42,66,Foggy
17/09/2024 14:00,Cardiff,6.52,306.47,33.1,Windy
17/09/2024 15:00,Cardiff,9.93,297.84,73.2,Snowy
17/09/2024 16:00,Cardiff,7.97,330.81,88.5,Sunny
17/09/2024 17:00,Cardiff,7.21,292.51,45.2,Cloudy
17/09/2024 18:00,Cardiff,8.01,288.36,88.4,Rainy
17/09/2024 19:00,Cardiff,8.44,325.44,48.9,Sunny
17/09/2024 20:00,Cardiff,7.94,330.98,81.2,Rainy
17/09/2024 21:00,Cardiff,8.63,297.77,51.6,Rainy
17/09/2024 22:00,Cardiff,5.57,273.36,71.1,Snowy
17/09/2024 23:00,Cardiff,8.37,316.05,44.8,Windy
18/09/2024 00:00,Cardiff,7.35,360.51,71.2,Rainy
18/09/2024 01:00,Cardiff,7.16,341.4,43,Cloudy
18/09/2024 02:00,Cardiff,7.22,340.71,63.6,Foggy
18/09/2024 03:00,Cardiff,7.1,387.96,43.7,Snowy
18/09/2024 04:00,Cardiff,6.64,375.95,66.4,Rainy
18/09/2024 05:00,Cardiff,8.35,395.83,41.3,Foggy
18/09/2024 06:00,Cardiff,9.2,369.24,89.7,Cloudy
18/09/2024 07:00,Cardiff,8.16,378.34,72.4,Sunny
18/09/2024 08:00,Cardiff,8.95,368.39,34,Foggy
18/09/2024 09:00,Cardiff,9.07,380.36,77.5,Cloudy
18/09/2024 10:00,Cardiff,7.17,338.12,68.1,Foggy
18/09/2024 11:00,Cardiff,7.17,342.34,55,Snowy
18/09/2024 12:00,Cardiff,6.4,340.86,64.8,Windy
18/09/2024 13:00,Cardiff,7.49,301.66,73.6,Sunny
18/09/2024 14:00,Cardiff,6.05,331.81,45.8,Sunny
18/09/2024 15:00,Cardiff,7.96,305.09,61.1,Foggy
18/09/2024 16:00,Cardiff,6.7,325.98,51.5,Rainy
18/09/2024 17:00,Cardiff,6.7,321.45,60.8,Snowy
18/09/2024 18:00,Cardiff,9.05,323.83,30.6,Windy
18/09/2024 19:00,Cardiff,6.31,290.13,46.3,Windy
18/09/2024 20:00,Cardiff,7.1,311.95,66,Snowy
18/09/2024 21:00,Cardiff,7.75,294.98,78.8,Sunny
18/09/2024 22:00,Cardiff,8.57,334.79,59.8,Rainy
18/09/2024 23:00,Cardiff,7.45,321.52,38.3,Sunny
19/09/2024 00:00,Cardiff,7.75,334.63,88.8,Windy
19/09/2024 01:00,Cardiff,7.48,352.39,57.2,Rainy
19/09/2024 02:00,Cardiff,6.58,399.44,48.9,Sunny
19/09/2024 03:00,Cardiff,6.81,351.65,46.4,Snowy
19/09/2024 04:00,Cardiff,6.31,364.45,50.1,Snowy
19/09/2024 05:00,Cardiff,8.9,352.56,38.5,Snowy
19/09/2024 06:00,Cardiff,7.55,393.5,36.4,Windy
19/09/2024 07:00,Cardiff,6.04,375.74,68.9,Snowy
19/09/2024 08:00,Cardiff,7.77,394.57,58,Windy
19/09/2024 09:00,Cardiff,7.54,371.17,67.5,Foggy
19/09/2024 10:00,Cardiff,5.81,371.14,45.6,Sunny
19/09/2024 11:00,Cardiff,9.05,368.89,47.9,Snowy
19/09/2024 12:00,Cardiff,7.13,336.83,81,Windy
19/09/2024 13:00,Cardiff,7.41,370.54,61.5,Cloudy
19/09/2024 14:00,Cardiff,8.93,307.27,50.9,Snowy
19/09/2024 15:00,Cardiff,6.55,338.84,62.5,Rainy
19/09/2024 16:00,Cardiff,7.2,319.08,66.9,Snowy
19/09/2024 17:00,Cardiff,7.77,336.1,31.7,Foggy
19/09/2024 18:00,Cardiff,6.36,314.15,33.7,Rainy
19/09/2024 19:00,Cardiff,8.89,352.31,54,Cloudy
19/09/2024 20:00,Cardiff,7.98,295.2,78.8,Windy
19/09/2024 21:00,Cardiff,7.31,308.98,64.4,Foggy
19/09/2024 22:00,Cardiff,8.54,333.87,58,Foggy
19/09/2024 23:00,Cardiff,8.21,333.28,41.9,Foggy
20/09/2024 00:00,Cardiff,7.59,337.54,33.3,Sunny
20/09/2024 01:00,Cardiff,7.13,316.99,55,Cloudy
